Class,Program,Entry,cpu-cycles,instructions,cache-references,cache-misses,branch-instructions,branch-misses,page-faults,branch-loads,branch-load-misses,L1-dcache-loads,L1-dcache-load-misses,L1-dcache-stores,L1-icache-load-misses,LLC-loads,LLC-stores,LLC-store-misses,dTLB-loads,dTLB-store-misses
1091-Concert_Tickets,8346271.cpp,entry6.txt,882761597,1619834473,3074220,972562,294125738,911963,2869,296251867,875635,536508882,11273248,388549919,1258006,375535,249853,171657,532053716,15179
1091-Concert_Tickets,8346271.cpp,entry5.txt,861168775,1556549810,4587961,825144,275463366,1022600,2868,274210847,987629,512184559,10420423,386003040,1071330,1068814,221340,169302,507847342,14747
1091-Concert_Tickets,8346271.cpp,entry3.txt,1180005696,1462817370,23079775,6505652,269219946,5055938,2868,268698766,5070344,471185116,10108524,325479354,1517385,4931713,566088,313540,466990009,70965
1091-Concert_Tickets,8346271.cpp,entry4.txt,484765196,770805778,4222015,1837277,141744704,1379714,2474,142604412,1372722,249561861,2246108,188859785,912838,341144,208317,162344,249788329,13312
1091-Concert_Tickets,8346271.cpp,entry1.txt,935260824,1366808892,12638944,3415676,250022016,2555481,2868,250205176,2516667,447317988,5447400,324632413,1274845,2582941,310226,194562,447835923,17503
1091-Concert_Tickets,8346271.cpp,entry7.txt,902415108,1302437622,12946985,3242345,245372316,2760104,2869,250467328,2682907,433510002,5496872,297977861,1292445,2582146,360852,271377,425352832,27428
1091-Concert_Tickets,556438.cpp,entry2.txt,2114889847,3141017057,12687920,1023109,577406966,2682341,2861,577004862,2613536,1026527692,11872668,718635361,13037937,1394529,1878493,211452,1043888547,16174
1091-Concert_Tickets,556438.cpp,entry6.txt,1802910452,2739888178,10150148,1186729,507749129,2759561,2859,506002468,2779244,896811941,9089781,620949258,9522254,825567,1643894,164759,906531408,16075
1091-Concert_Tickets,556438.cpp,entry5.txt,1902668630,2745984354,11324621,963871,498303678,1950485,2860,499287673,1897059,899732680,11444712,649577187,13772273,966452,1656192,185054,894776756,16520
1091-Concert_Tickets,556438.cpp,entry3.txt,2469395532,3009488862,37479796,9191633,575844759,8043103,2860,575606449,7962155,990928915,14067987,656279446,14341928,6770818,2286189,236678,988103468,42586
1091-Concert_Tickets,556438.cpp,entry4.txt,610473039,1083866008,4379371,1712632,209997811,1410980,2860,208809063,1407307,356084475,2794919,245160296,1344488,401352,219117,155956,353347209,14050
1091-Concert_Tickets,556438.cpp,entry1.txt,1655142140,2266783364,17483437,3232998,430768331,3370322,2861,429090606,3369908,736525929,6736317,492916968,5218808,3020764,1396185,181688,737408075,18467
1091-Concert_Tickets,556438.cpp,entry7.txt,1952030298,2631623733,21784306,4454957,503179836,4612700,2861,502792222,4782363,857496328,7976753,555335819,11647931,3458258,1872674,209595,865218271,26026
1091-Concert_Tickets,8380396.cpp,entry2.txt,1291659974,2384577349,2450837,781523,436064930,1468473,2473,435204419,1438501,746001765,7584917,589318306,1754247,194910,239948,165419,742808282,16694
1091-Concert_Tickets,8380396.cpp,entry6.txt,1109161101,2041170169,2778355,1065393,377397796,1213354,2474,378630449,1164866,633806952,7404034,491100375,1527959,220594,238154,162527,632925497,16305
1091-Concert_Tickets,8380396.cpp,entry5.txt,1262096975,2316534883,2687901,912623,417562391,1353218,2472,419014767,1335428,738716379,7387180,585114943,1723088,211081,261302,172248,733439903,16536
1091-Concert_Tickets,8380396.cpp,entry3.txt,1794397566,2262583705,27828142,8295943,419974695,7368605,2473,421252252,7349250,684152141,11239802,529652167,2698311,5665259,614883,227600,682904627,46466
1091-Concert_Tickets,8380396.cpp,entry4.txt,488432995,827700866,4019475,1309608,152102756,1171834,2473,153067039,1146091,250613671,2611294,195921345,1035444,385085,218537,159538,252796163,13415
1091-Concert_Tickets,8380396.cpp,entry1.txt,928509377,1371918067,12658813,3242876,253568504,2567451,2473,255209886,2558953,417530946,5384101,324107523,1490349,2563133,368366,168725,417987508,16795
1091-Concert_Tickets,8380396.cpp,entry7.txt,1083182164,1683112690,13316535,3011613,314342077,3060292,2473,315409717,3045494,499343360,5645481,382398314,1627667,2674945,404862,183962,500881124,24342
1091-Concert_Tickets,369842.cpp,entry2.txt,1676687862,2573353988,9349148,944020,484054731,1992871,2473,485978958,1919233,830447745,8037151,571937627,15291356,699300,1541265,166177,830376545,16124
1091-Concert_Tickets,369842.cpp,entry6.txt,2149798220,3370780871,9725822,1965321,626039000,2830667,4818,629564655,2898739,1107156714,19153774,793896538,10276144,884895,1571261,322187,1105782274,28691
1091-Concert_Tickets,369842.cpp,entry5.txt,1490438177,2180981469,7406924,818253,401648823,1536898,2473,402119334,1520834,700365720,7141376,508884606,14388374,578200,1257676,181341,693557406,14509
1091-Concert_Tickets,369842.cpp,entry3.txt,2831504522,3288352311,50047324,15780275,625352793,8851839,4816,624770411,8905608,1060268840,19477259,727324517,21707598,9001609,2334723,420318,1051105791,82484
1091-Concert_Tickets,369842.cpp,entry4.txt,1081545342,1785488771,9380694,4554711,329818175,2615218,4817,330266595,2660361,584694830,6047049,433178209,2824668,861937,429872,324146,587794124,27927
1091-Concert_Tickets,369842.cpp,entry1.txt,2190422725,2771993059,25857471,8067957,515486296,6278743,4815,517237015,6197349,904351779,9910303,637670097,5465283,4495874,1291338,345111,904021857,38182
1091-Concert_Tickets,369842.cpp,entry7.txt,2269987297,2989094093,29820391,8378754,569040248,6305096,4356,569554726,6408308,966620465,10957443,656393370,11464628,4876566,1620255,326693,965518848,46182
1091-Concert_Tickets,1817867.cpp,entry2.txt,1625902717,2541701555,7136583,866578,470442715,1940048,2665,467220466,1914585,827350438,6721521,554022277,3174796,650733,1347750,166850,836482044,15312
1091-Concert_Tickets,1817867.cpp,entry6.txt,1651897920,2557132983,7007031,866381,482806627,2337863,2664,483456248,2505271,839353480,7492113,564376645,3765065,675120,1270535,159706,834509846,15246
1091-Concert_Tickets,1817867.cpp,entry5.txt,1469426952,2132825215,6408216,791968,389304796,1817267,2665,391101152,1776118,699604196,7053879,489084681,4000054,624606,1235218,191583,692851092,14980
1091-Concert_Tickets,1817867.cpp,entry3.txt,2076881555,2653367537,33124989,8335591,512718946,5851681,2665,512378991,5834610,871630888,12787671,556502109,4670673,5962862,1922284,320024,867548904,77442
1091-Concert_Tickets,1817867.cpp,entry4.txt,603900184,1086292540,4212476,1475139,206028232,1516381,2470,204569709,1521087,353684277,2811658,243966495,1421658,421035,231858,160765,364390108,13884
1091-Concert_Tickets,1817867.cpp,entry1.txt,1680350998,2237691080,17045111,3468306,424243985,3778503,2666,429720320,3580498,746536975,7020583,498174983,2753422,3026860,1354730,179836,733963353,18780
1091-Concert_Tickets,1817867.cpp,entry7.txt,1713107490,2442657133,18049414,3536901,473331760,3894926,2665,474265855,3853090,804896735,6897920,514699213,3654660,3135892,1298815,205054,803543296,25791
1091-Concert_Tickets,584976.cpp,entry2.txt,1843377718,2797244778,10121764,1008732,525625679,1915717,2471,529350579,1882536,956216619,8627567,614137913,14385971,875110,1581727,167007,951802103,16024
1091-Concert_Tickets,584976.cpp,entry6.txt,1761205988,2774846686,7718148,853552,525185728,2089541,2472,524912014,2128933,921443479,7764074,624719418,9527393,655780,1336772,160105,919988017,13832
1091-Concert_Tickets,584976.cpp,entry5.txt,1648561729,2437637561,7629202,979936,445564759,1730994,2471,444144211,1723557,828041583,7436839,548896326,12599436,637544,1359959,165879,826548186,15575
1091-Concert_Tickets,584976.cpp,entry3.txt,2282454777,2832993071,38273298,9241166,553194326,6373239,2471,553395007,6487115,934601692,14405018,602345350,15674246,6283740,2042728,298707,927983441,75840
1091-Concert_Tickets,584976.cpp,entry4.txt,674230879,1208243557,4650808,1804290,230147233,1571070,2470,233458872,1488082,407923797,2900217,288359036,1295569,417587,228802,162737,405747881,14001
1091-Concert_Tickets,584976.cpp,entry1.txt,1791177721,2417711961,20165029,3683433,460656819,3809724,2472,467012105,3592813,800629144,7728983,541717603,7863029,3194664,1334730,164425,796488792,17940
1091-Concert_Tickets,584976.cpp,entry7.txt,1892307321,2626326462,22481163,4232154,506437263,4551333,2470,506609004,4554376,858997451,8088805,554152602,11095501,3434840,1603083,187301,866305014,27068
1091-Concert_Tickets,6049277.cpp,entry2.txt,883985192,1609227399,2548973,876126,294192386,1068502,2477,297320551,1003109,537059985,10469421,387676463,1140699,245513,232796,162880,534001540,14137
1091-Concert_Tickets,6049277.cpp,entry6.txt,872941463,1614142564,2649357,753666,295415567,900906,2476,297626245,860087,527604974,11578070,383686378,1277816,284041,254250,168009,527900598,14005
1091-Concert_Tickets,6049277.cpp,entry5.txt,851216902,1560019967,2709491,731427,278718167,1063361,2478,276759990,1079635,504023086,10725327,378936092,1178957,261505,225168,167822,509206071,13992
1091-Concert_Tickets,6049277.cpp,entry3.txt,1203229916,1444705936,25875326,7167638,269215015,4840411,2478,270274466,4894021,466356776,10805841,325208621,2214909,5286537,679943,301382,463066071,77030
1091-Concert_Tickets,6049277.cpp,entry4.txt,482851285,779836366,4244998,1254711,143884672,1169963,2477,144648420,1136697,248113896,2506327,183030841,879343,422683,235964,161268,248964803,13644
1091-Concert_Tickets,6049277.cpp,entry1.txt,946906178,1370024520,12785642,2885322,255789818,2668851,2478,254704181,2687441,440293975,5512521,316640197,1597122,2612221,351137,188545,440376197,16322
1091-Concert_Tickets,6049277.cpp,entry7.txt,901238342,1327028236,12924918,3126400,247547967,2874342,2478,245222554,2996603,422353704,5494208,293287587,1278591,2653287,407355,204781,425064351,25553
1091-Concert_Tickets,4327769.cpp,entry2.txt,894373887,1605600714,3172691,1032784,289007276,1041948,2869,289940594,1007750,536725581,10446575,382643201,1057016,432276,221793,166836,529232736,14362
1091-Concert_Tickets,4327769.cpp,entry6.txt,883417052,1626793795,2983904,1036299,290142909,1051515,2866,290352011,1028030,521525831,11691525,378266920,1243154,242092,322133,199459,538505013,15499
1091-Concert_Tickets,4327769.cpp,entry5.txt,849013450,1514713123,2707871,897493,273607477,1025289,2867,278443170,987211,511027218,11117640,381119255,1167883,203510,311531,219820,499730409,16921
1091-Concert_Tickets,4327769.cpp,entry3.txt,1164136308,1436040990,24275386,6465082,265153694,4582882,2868,266164713,4598564,461766963,10407641,319213127,1638698,5092200,739748,328750,464902374,73697
1091-Concert_Tickets,4327769.cpp,entry4.txt,495189144,782861117,3967669,1697413,140092641,1364575,2475,140390926,1345982,247260528,2505053,187267440,803249,433415,226126,164531,252181371,12903
1091-Concert_Tickets,4327769.cpp,entry1.txt,942601870,1355008975,12907440,3435967,249103503,2627118,2868,251997232,2577453,440845317,5367508,318703579,1417579,2547570,460406,249805,439046625,21346
1091-Concert_Tickets,4327769.cpp,entry7.txt,908806911,1296476655,13211890,3804192,236218837,2748339,2868,241559898,2761472,426218935,5543445,294147103,1256475,2702261,404995,205511,425961098,24357
1091-Concert_Tickets,8269776.cpp,entry2.txt,1672629752,2487204395,9438073,824058,468843646,2137836,2471,470357280,2033659,823984577,7059773,553655557,9692265,782992,1671755,159078,825011450,15253
1091-Concert_Tickets,8269776.cpp,entry6.txt,1641670559,2544143352,7931880,826760,471718996,2301565,2471,473678425,2115483,827783352,8422377,560303827,6896753,795021,1331545,173086,836771332,15822
1091-Concert_Tickets,8269776.cpp,entry5.txt,1481341931,2121842815,6798375,781597,386450630,1744363,2472,385910072,1760987,688295866,7484359,485697468,9137097,553871,1321115,188001,689310409,14796
1091-Concert_Tickets,8269776.cpp,entry3.txt,2170407393,2636469346,36015167,8862075,509135310,6260388,2471,512739249,6183300,870480794,13629468,555365416,13595830,6415645,2153201,317039,866395562,78401
1091-Concert_Tickets,8269776.cpp,entry4.txt,604845640,1062435282,4590205,1820789,203674152,1627133,2469,208180857,1511972,363903171,2789516,249532608,1252736,426987,210378,157712,358530879,13438
1091-Concert_Tickets,8269776.cpp,entry1.txt,1671842301,2243202666,18010628,3399515,421659479,3629811,2470,420827920,3683787,729431496,6811245,488631025,5156802,3160786,1376918,167382,736223076,17301
1091-Concert_Tickets,8269776.cpp,entry7.txt,1749283038,2413336389,19595778,3451393,471979710,4188652,2471,472640500,4236995,799600498,7264891,511928854,7100606,3213347,1548406,184665,791326086,25865
1091-Concert_Tickets,212795.cpp,entry2.txt,881688044,1599750617,2707333,943962,292539756,1049158,2866,290320780,1037606,525461542,10391251,385545511,1081816,163717,216165,156688,529699740,14273
1091-Concert_Tickets,212795.cpp,entry6.txt,862284915,1599977920,2100633,892088,289821159,890683,2866,289483768,867515,520642122,11669735,380499069,1021357,195128,239490,173239,524189876,14377
1091-Concert_Tickets,212795.cpp,entry5.txt,832629335,1528413386,2369999,955809,271497889,999360,2867,272144714,957786,504833251,10506185,380437845,950487,215546,201040,163031,501791621,14376
1091-Concert_Tickets,212795.cpp,entry3.txt,1164724639,1423242264,24436833,7065980,266242051,4504531,2865,267854436,4442206,464635896,10288057,320265016,1732347,5083830,622724,305599,456655476,75017
1091-Concert_Tickets,212795.cpp,entry4.txt,473980250,778648340,4039097,1786707,141399644,1097181,2864,142037341,1095945,248042367,2538272,187083993,660966,344168,211516,165590,252990526,13685
1091-Concert_Tickets,212795.cpp,entry1.txt,917806150,1345080909,11955534,3167769,247761000,2609089,2868,247999446,2550204,436428401,5210548,317793853,1109226,2416018,280470,183710,436693131,17205
1091-Concert_Tickets,212795.cpp,entry7.txt,885319140,1305176259,12086298,2977837,246165634,2927171,2866,241219545,2914685,410966730,5530830,288232380,1095143,2546042,341989,208026,421342530,23873
1091-Concert_Tickets,2286318.cpp,entry2.txt,1044965894,1900366027,2890841,1227948,345590396,1040918,3647,346791934,971393,648774234,7481654,447874688,1470332,241592,283404,224518,650322849,19674
1091-Concert_Tickets,2286318.cpp,entry6.txt,1007161222,1885854938,2946762,1095752,342733292,827049,3648,339625293,811066,624696734,8491789,445910734,1510445,298711,331066,235414,632758422,19326
1091-Concert_Tickets,2286318.cpp,entry5.txt,1004089558,1840672339,2583459,944449,329568688,1011925,3648,330485099,958693,621654010,8106124,438495267,1624966,222020,294511,224493,629812071,18447
1091-Concert_Tickets,2286318.cpp,entry3.txt,1302369344,1644268748,27543078,8317541,306540859,4569431,3648,306752834,4511949,532116904,11001422,372125651,2042398,4497244,717354,381901,532170933,103662
1091-Concert_Tickets,2286318.cpp,entry4.txt,580302804,919521787,5449618,2398809,170020744,1319091,3257,170545488,1295378,294022759,3796658,223560555,1332851,490458,287605,218402,301337248,18283
1091-Concert_Tickets,2286318.cpp,entry1.txt,1057079246,1571007191,14986014,4192096,292675651,2614055,3649,292788971,2582007,520547113,5851802,372068393,1616391,2311599,398645,229090,519111771,25573
1091-Concert_Tickets,2286318.cpp,entry7.txt,1020279524,1505629067,15562578,4404814,282192319,2977485,3648,279182338,3000315,483326149,6218895,338722756,1761061,2461741,430107,268811,489207459,35192
1091-Concert_Tickets,1963979.cpp,entry2.txt,1109883814,2241356886,2597121,813706,422894200,1495349,2668,419769061,1513749,725631942,5895332,497259489,1616343,200840,236834,165196,748701298,15012
1091-Concert_Tickets,1963979.cpp,entry6.txt,1128764387,2256652985,2971855,1008143,433135559,1418768,2666,437317622,1370554,762202033,5618124,513611905,1894215,209880,223591,164521,753270803,15172
1091-Concert_Tickets,1963979.cpp,entry5.txt,963568235,1844333722,2087610,793626,334510484,1276535,2667,334589559,1194688,610530316,5668582,441874605,1339229,204977,245332,182706,615559731,13713
1091-Concert_Tickets,1963979.cpp,entry3.txt,1558217951,2363882592,27365040,7586036,457231438,5219060,2668,455496253,5198091,781318355,11074795,503977305,2534168,5574512,516255,221300,788529285,44779
1091-Concert_Tickets,1963979.cpp,entry4.txt,599975788,1073909862,4137776,1650414,204950390,1458773,2472,204001678,1470682,358222064,3018059,249368658,1207170,428278,215406,159294,355055159,13504
1091-Concert_Tickets,1963979.cpp,entry1.txt,1168557751,1970057927,13609467,3431351,374198148,3057871,2668,373717394,3039174,649649385,5390218,436589616,1848258,2671308,309132,170988,661303723,18140
1091-Concert_Tickets,1963979.cpp,entry7.txt,1224584928,2147726845,14208560,3666861,421608404,3229894,2667,428943193,3186148,730399889,5694828,465414167,1968040,2688875,333282,189538,714758465,25031
1091-Concert_Tickets,8492597.cpp,entry2.txt,1656063285,2607185628,7491590,1027143,485339566,1815707,2676,480479854,1780306,845322397,7281075,564310700,4998815,657883,1297761,178877,858509268,16452
1091-Concert_Tickets,8492597.cpp,entry6.txt,1659084922,2569427129,6971028,1089087,485773207,2281827,2676,495955990,2034995,875680014,7906120,583777621,4079414,544681,1279561,174282,835097028,16230
1091-Concert_Tickets,8492597.cpp,entry5.txt,1525372384,2203216557,7722021,902642,397602738,2011490,2678,398832403,2075812,714227412,7190969,506044838,4559068,649923,1353739,177351,719026249,16642
1091-Concert_Tickets,8492597.cpp,entry3.txt,2164357733,2682013899,36189965,9442183,518112510,6492404,2677,528102436,6277164,899549842,14852768,572355107,6348930,7230898,1899091,324464,883814128,109606
1091-Concert_Tickets,8492597.cpp,entry4.txt,590670845,1077177557,4261524,1729684,203948985,1376705,2471,205544093,1393434,356637575,2779833,247670891,1064493,384972,211087,162611,359426991,13865
1091-Concert_Tickets,8492597.cpp,entry1.txt,1697148982,2299125127,17998081,3719105,431991367,3457225,2677,434361208,3558478,748566759,6666694,505059106,2895039,3046660,1426508,179464,756703137,18511
1091-Concert_Tickets,8492597.cpp,entry7.txt,1758107555,2519922757,18989931,3882981,480891819,4179577,2675,478873148,4200363,817132394,7716626,525132901,4260959,3456462,1289227,214822,823532939,35709
1091-Concert_Tickets,8693929.cpp,entry2.txt,1641786660,2487035847,9021516,872388,467332113,1971214,2472,467922565,1990140,810242052,7544441,551160717,10699801,711153,1646206,183579,801884061,15501
1091-Concert_Tickets,8693929.cpp,entry6.txt,1628159218,2540648819,7814092,1007530,481504083,2106884,2471,480973208,2055338,826492681,7269673,559927539,7408759,732260,1332734,161713,819886437,15400
1091-Concert_Tickets,8693929.cpp,entry5.txt,1446078826,2104302030,6477300,773668,385655018,1503996,2470,386674375,1484914,676362956,6639912,479862531,8951714,555705,1350399,159423,675560400,16215
1091-Concert_Tickets,8693929.cpp,entry3.txt,2239654556,2651344921,38441584,9222349,508673841,6646063,2471,508246267,6621742,859009319,14426200,558391097,16087171,6861066,2247932,239534,859426669,51544
1091-Concert_Tickets,8693929.cpp,entry4.txt,600890252,1070145205,4406672,1594574,203569774,1596960,2471,205846786,1572911,358304480,2668258,247598337,1243807,442947,229929,167679,355340541,13437
1091-Concert_Tickets,8693929.cpp,entry1.txt,1707800072,2222418938,18488952,3429130,421299906,3935175,2472,424524522,4056732,725299089,6987709,483163213,8383965,3015451,1297046,169967,717667684,19150
1091-Concert_Tickets,8693929.cpp,entry7.txt,1754748778,2439763322,19721346,3793707,466350327,4423873,2472,467807961,4421499,790393259,7304511,509885648,8323040,3202584,1580652,186890,794131260,26868
1091-Concert_Tickets,3509617.cpp,entry2.txt,1130259625,2236967377,2375695,817998,426828496,1492898,2667,429066254,1429530,756939137,5402168,502633869,2027424,237652,221873,166111,743247220,15566
1091-Concert_Tickets,3509617.cpp,entry6.txt,1110651615,2218365668,2879490,822257,422245822,1350350,2667,422962756,1398720,742778394,6160257,505021815,1963446,258327,242121,170619,747152990,15352
1091-Concert_Tickets,3509617.cpp,entry5.txt,971846120,1851945583,2372988,724239,339552141,1100420,2667,339301158,1098297,612704294,5558164,441497774,1560393,224408,225305,165224,620928934,14875
1091-Concert_Tickets,3509617.cpp,entry3.txt,1541814402,2331683840,25075181,6859270,456812003,5640020,2668,465668145,5393176,791931064,10611403,507728530,2373331,5246328,600515,271210,782242396,75309
1091-Concert_Tickets,3509617.cpp,entry4.txt,600003381,1064403141,4017037,1619054,202879991,1505205,2472,206702194,1375727,360198752,3372823,250041526,1194221,404833,212618,159935,358478497,14954
1091-Concert_Tickets,3509617.cpp,entry1.txt,1139952498,1891615176,13656697,3513761,361048459,2848077,2668,361682238,2779713,635314032,5444069,429550209,1654019,2700627,308351,171336,638938829,18126
1091-Concert_Tickets,3509617.cpp,entry7.txt,1219228009,2114629043,14304314,3890952,415210541,3590701,2667,413661863,3570709,719608102,5805813,464391877,1922927,2704422,345121,184135,706771063,24957
1091-Concert_Tickets,4650304.cpp,entry2.txt,882543306,1600285629,2450469,708834,292623789,1135677,2478,294860223,1053288,532575151,10376103,378653803,1313330,322261,235155,164510,527272091,14737
1091-Concert_Tickets,4650304.cpp,entry6.txt,869319099,1601769986,2937330,899703,289356596,989876,2477,288200662,971040,515706293,11314193,376660714,1212447,467515,255942,174210,528009125,14824
1091-Concert_Tickets,4650304.cpp,entry5.txt,850528597,1522016970,2194283,729761,270120633,1093350,2477,273070517,1063390,501248038,10694789,372929499,1322929,267973,208226,163093,505046681,14184
1091-Concert_Tickets,4650304.cpp,entry3.txt,1172873748,1418005058,25083175,6838861,263304420,4543970,2477,264983087,4539201,459585954,10622419,319539181,1902329,5284867,624119,297840,460319851,78695
1091-Concert_Tickets,4650304.cpp,entry4.txt,477842122,773320934,3994557,1514443,141792164,1189237,2474,141839098,1210608,247474994,2549082,187832679,854788,395199,217896,163244,250420180,13196
1091-Concert_Tickets,4650304.cpp,entry1.txt,927212821,1334834902,12393695,3379368,247921800,2640753,2477,249086162,2606419,434652899,5389882,314582211,1325293,2612651,332126,178533,436973696,17419
1091-Concert_Tickets,4650304.cpp,entry7.txt,904699967,1275731754,13273521,3431719,243321242,2803976,2477,245813016,2813033,425345986,5600416,292266638,1340923,2666644,374296,207399,406936015,26128
1091-Concert_Tickets,5686669.cpp,entry2.txt,896049864,1604694972,2724731,893960,295190119,1119346,2477,298186697,1107463,535825876,10399470,387968900,1242320,211452,224692,166830,530256667,13967
1091-Concert_Tickets,5686669.cpp,entry6.txt,874225927,1605492389,2831308,799704,293869436,985118,2478,297476400,901590,533357253,12032112,386977596,1253647,394020,279260,171466,525701673,14708
1091-Concert_Tickets,5686669.cpp,entry5.txt,862498213,1550873540,2661728,743627,279961988,1132330,2478,277009935,1123960,500393741,10746543,381145715,1428188,346581,230733,164578,505164282,14172
1091-Concert_Tickets,5686669.cpp,entry3.txt,1180542834,1442865381,24640909,6660276,271149371,4738693,2478,274618526,4712738,468244040,10700694,321002770,1649211,5163396,635460,296231,461345842,73074
1091-Concert_Tickets,5686669.cpp,entry4.txt,483452784,775040716,4306264,1747937,141330412,1185418,2477,142504921,1152238,249498050,2627467,186679923,858139,397852,220651,165232,252608327,13989
1091-Concert_Tickets,5686669.cpp,entry1.txt,935991634,1377168960,12474339,3288054,251417285,2697710,2477,250954843,2712751,437456751,5433167,319826943,1337312,2564857,314248,176503,448175388,17282
1091-Concert_Tickets,5686669.cpp,entry7.txt,908522305,1323558256,13297375,3185820,248754232,2821344,2476,250591687,2803845,423753987,5638038,290050362,1658357,2668281,364896,199672,425384536,26977
1091-Concert_Tickets,7406977.cpp,entry2.txt,832581923,986088896,4759016,247619,181509466,698190,131,182675667,691304,304875298,1276477,200904391,5518391,411008,989072,1464,300172205,1225
1091-Concert_Tickets,7406977.cpp,entry6.txt,1840686232,2648425820,9189123,1147224,473774040,1872413,3256,474639878,1831234,847145153,12299688,632262676,9569449,865038,1654341,216198,849171552,19728
1091-Concert_Tickets,7406977.cpp,entry5.txt,816670184,939830887,5096705,203868,169162402,628171,131,171125342,571195,289060859,1158566,197036656,5309430,391450,983862,2278,287344316,1143
1091-Concert_Tickets,7406977.cpp,entry3.txt,3051421874,3320671536,41807429,10577364,594265226,11077751,3256,594030501,11093343,1064513982,14832240,792201873,19068196,6508643,2953897,276848,1066208126,55940
1091-Concert_Tickets,7406977.cpp,entry4.txt,592165801,941116569,4712289,1922145,170043183,1336607,3256,171559999,1327266,305406313,3385400,234286603,1118719,368923,266349,212577,300975528,17479
1091-Concert_Tickets,7406977.cpp,entry1.txt,1339022072,1432562257,16689358,4213600,260204593,3231482,3257,260744861,3153959,441075450,6145079,308345701,5205669,2587894,1078514,226128,439471295,23704
1091-Concert_Tickets,7406977.cpp,entry7.txt,1759936187,2116567521,19262913,3335478,384952664,4079690,2642,388361586,4063066,678572635,6922328,486812917,8797867,2819552,1578507,217412,673137312,27050
1091-Concert_Tickets,3585983.cpp,entry2.txt,1650284179,2494868544,8678398,845749,471063055,1865806,2472,474275644,1884333,826172650,7341813,553441123,10994782,704854,1653053,157466,811127531,15817
1091-Concert_Tickets,3585983.cpp,entry6.txt,1645838363,2522295473,7674249,839085,479192933,2249748,2472,481149933,2215520,831126340,8347362,563291023,8391882,634448,1430321,164774,818571663,16005
1091-Concert_Tickets,3585983.cpp,entry5.txt,1492282711,2109302158,8505204,885074,381851199,2294330,2471,382227894,2152277,684857787,7511992,491993941,10521970,614313,1326683,163120,686694788,16368
1091-Concert_Tickets,3585983.cpp,entry3.txt,2200919244,2630340065,36549025,8833197,508154398,6756082,2472,510041891,6653958,865125799,13858855,562209930,15096325,6456376,2300561,307875,856976941,83961
1091-Concert_Tickets,3585983.cpp,entry4.txt,599305693,1083548525,4158151,1341488,206001803,1570572,2471,205217094,1655004,356674247,2749340,243308243,1209339,445936,222921,162878,364541844,13650
1091-Concert_Tickets,3585983.cpp,entry1.txt,1660725590,2240474685,18194146,3527010,424838027,3601087,2471,425384486,3721353,724673277,6887583,486387056,5749932,3061012,1408422,174851,730142895,17783
1091-Concert_Tickets,3585983.cpp,entry7.txt,1742730337,2437101078,18996778,3701836,469382276,4253609,2472,471659744,4245469,795658020,7413571,509640054,9450697,3250884,1517028,198811,798740600,27538
1091-Concert_Tickets,8300854.cpp,entry2.txt,1630536014,2497870552,8088510,778043,470636418,2127674,2472,472862915,2173680,821816307,7192335,551331655,10209051,726811,1439555,161065,817048311,15335
1091-Concert_Tickets,8300854.cpp,entry6.txt,1653900837,2529286592,8450673,969679,480061294,2298667,2470,482543205,2300777,827582739,7821610,558290746,7480425,644332,1387542,159258,820177652,15673
1091-Concert_Tickets,8300854.cpp,entry5.txt,1504668907,2122879931,8742711,947217,384296814,2209301,2471,385063103,2095853,683966636,7103345,486096212,10708333,711590,1320047,166088,689163144,15614
1091-Concert_Tickets,8300854.cpp,entry3.txt,2178578696,2634256714,36080731,8690065,512733785,6496114,2472,515253044,6364071,864737309,13639902,553448695,14016784,6380733,2103341,291022,855500363,74970
1091-Concert_Tickets,8300854.cpp,entry4.txt,604912825,1075469272,4459524,1602403,207264665,1477986,2471,207783682,1471667,361387115,2880969,247123746,1225789,448392,220211,158993,357038381,13530
1091-Concert_Tickets,8300854.cpp,entry1.txt,1685600020,2237640972,19195189,3811812,422545975,3807960,2470,424087669,3729251,729252426,6908545,490437558,5550555,3126922,1441057,199074,725227673,18711
1091-Concert_Tickets,8300854.cpp,entry7.txt,1770383254,2426186099,19691806,3811758,470477615,4267036,2473,474804974,4265599,798318396,7362238,509891431,8562629,3281799,1653376,185905,791775660,26572
1091-Concert_Tickets,2024525.cpp,entry2.txt,73664632,104723152,688945,250897,18539875,142180,474,20852686,99650,41115136,433230,30797243,144025,36693,24406,19378,34759370,1847
1091-Concert_Tickets,2024525.cpp,entry6.txt,73133567,115110360,692880,253232,19796805,134605,492,20871715,107260,39763155,423241,32002084,180384,35350,27623,23566,39415882,1853
1091-Concert_Tickets,2024525.cpp,entry5.txt,70092764,119805028,490344,209011,19996428,131588,486,19789286,104995,38417388,394204,31860893,141906,8311,31617,27171,39727913,1983
1091-Concert_Tickets,2024525.cpp,entry3.txt,73892125,126465276,468807,223625,21371956,134971,507,21517097,108823,41191602,433744,33470281,135948,7711,30150,23522,41488762,1912
1091-Concert_Tickets,2024525.cpp,entry4.txt,78125111,129743687,605391,242374,21841937,137999,519,22564517,110336,42231308,442100,33832129,182314,20699,34351,30966,44353933,2440
1091-Concert_Tickets,2024525.cpp,entry1.txt,72912011,124926694,489983,176729,20919567,141549,502,21212841,108646,39912523,430049,32273286,163838,17916,31941,29415,42077637,2344
